event_id,member_id
233892300,197965889
233892300,188371635
233892300,85974012
233892300,71744742
233892300,212536896
233892300,56361452
233892300,67122632
233892300,211731484
233892300,206264205
233892300,212362660
233892300,201081470
233892300,85547452
233892300,195010718
233892300,200752856
233892300,4169858
233892300,187489463
233892300,212476773
233892300,4611657
233892300,186974810
233892300,47596262
233892300,212481408
233892300,55029192
233892300,197594493
233892300,177423542
233892300,64380822
233892300,206264190
233892300,193863309
233892300,212509787
233892300,13457574
233892300,212086352
233892300,124371832
233892300,191130251
233892300,212635910
233892300,197955415
233892300,737103
233892300,3949436
233892300,189739325
233892300,211462679
233892300,209162618
233892300,15446041
233892300,208808968
233892300,76842942
233892300,126249582
233892300,211675625
233892300,199986051
231744925,188374094
231744925,197965889
231744925,188371635
231744925,188844452
231744925,206725037
231744925,67122632
231744925,206264205
231744925,204595792
231744925,207030819
231744925,191000338
231744925,3316175
231744925,85547452
231744925,189835431
231744925,195010718
231744925,157889392
231744925,206848865
231744925,47596262
231744925,196731155
231744925,184196021
231744925,55029192
231744925,206796716
231744925,64380822
231744925,189646867
231744925,204599868
231744925,124371832
231744925,200425391
231744925,43608832
231744925,12691710
231744925,737103
231744925,184602143
231744925,8400359
231744925,15446041
231744925,201308704
231744925,184575893
231744925,190027588
231744925,199045708
231744925,201084834
231744925,76842942
231744925,126249582
230840620,197965889
230840620,195326795
230840620,201145444
230840620,197953347
230840620,71744742
230840620,63180862
230840620,67122632
230840620,204595792
230840620,201081470
230840620,189835431
230840620,195010718
230840620,200752856
230840620,47596262
230840620,31960322
230840620,13457574
230840620,200425391
230840620,5900662
230840620,12691710
230840620,189740086
230840620,737103
230840620,189739325
230840620,15446041
230840620,156721042
230840620,199045708
230840620,201084834
230840620,76842942
230840620,126249582
230840620,193428241
230171676,197965889
230171676,201145444
230171676,197953347
230171676,71744742
230171676,199000818
230171676,201208019
230171676,56361452
230171676,201081470
230171676,188372561
230171676,188376854
230171676,85547452
230171676,189835431
230171676,195010718
230171676,200752856
230171676,201197594
230171676,193843210
230171676,194427633
230171676,103569152
230171676,202854315
230171676,202928017
230171676,200283783
230171676,107074262
230171676,8380420
230171676,55029192
230171676,13457574
230171676,124371832
230171676,200425493
230171676,5900662
230171676,188256061
230171676,43608832
230171676,12691710
230171676,189740086
230171676,737103
230171676,200467203
230171676,202915038
230171676,189739325
230171676,192823934
230171676,191090447
230171676,15446041
230171676,200666158
230171676,156721042
230171676,8539046
230171676,182532772
230171676,190027588
230171676,199503383
230171676,199012439
230171676,201084834
230171676,76842942
230171676,126249582
230171676,120681332
230171676,184724679
229129660,197965889
229129660,23346821
229129660,22006841
229129660,127214502
229129660,199000818
229129660,144516642
229129660,201208019
229129660,67122632
229129660,14299264
229129660,182753398
229129660,201081470
229129660,196852449
229129660,192530284
229129660,201443452
229129660,192862028
229129660,188376854
229129660,85547452
229129660,189835431
229129660,195010718
229129660,200752856
229129660,187489463
229129660,193843210
229129660,189140862
229129660,199220130
229129660,199321351
229129660,197955999
229129660,103569152
229129660,81738522
229129660,47869792
229129660,8380420
229129660,187417554
229129660,195331824
229129660,179814582
229129660,31960322
229129660,55029192
229129660,200428319
229129660,193863309
229129660,200425391
229129660,173556522
229129660,200425493
229129660,197486112
229129660,198772889
229129660,188709958
229129660,201271419
229129660,200475255
229129660,12691710
229129660,199370741
229129660,11953135
229129660,189740086
229129660,737103
229129660,200467203
229129660,120567802
229129660,188376472
229129660,183378188
229129660,189739325
229129660,3661197
229129660,8382031
229129660,15446041
229129660,200666158
229129660,156721042
229129660,197722336
229129660,201308704
229129660,8539046
229129660,11822995
229129660,182532772
229129660,201146776
229129660,190027588
229129660,199503383
229129660,199012439
229129660,201084834
229129660,199182255
229129660,126249582
229129660,120681332
229129660,184724679
228531659,196688908
228531659,197965889
228531659,192717661
228531659,195326795
228531659,195662219
228531659,9471631
228531659,197953347
228531659,22006841
228531659,199045731
228531659,5175848
228531659,189115565
228531659,199162870
228531659,182753398
228531659,4686468
228531659,191000338
228531659,192530284
228531659,196971071
228531659,188376854
228531659,85547452
228531659,192721770
228531659,195010718
228531659,4169858
228531659,187489463
228531659,193843210
228531659,199222673
228531659,189140862
228531659,197955999
228531659,192080691
228531659,5048026
228531659,81738522
228531659,80388742
228531659,190622328
228531659,107074262
228531659,100101282
228531659,135113782
228531659,199112311
228531659,168638562
228531659,189646867
228531659,193863309
228531659,46011192
228531659,13457574
228531659,190599320
228531659,194746048
228531659,188709958
228531659,9228136
228531659,5900662
228531659,43608832
228531659,12691710
228531659,199370741
228531659,11953135
228531659,189740086
228531659,737103
228531659,120567802
228531659,188376472
228531659,189739325
228531659,8382031
228531659,187866086
228531659,186142110
228531659,15446041
228531659,156721042
228531659,197722336
228531659,10878002
228531659,112235592
228531659,182532772
228531659,190027588
228531659,199045708
228531659,76842942
228531659,199182255
228531659,126249582
228531659,182607564
228531659,193428241
228531659,120681332
227832471,196688908
227832471,188371635
227832471,195523365
227832471,22006841
227832471,127214502
227832471,5175848
227832471,182753398
227832471,4686468
227832471,952469
227832471,196852449
227832471,192530284
227832471,188372561
227832471,197680701
227832471,188376854
227832471,85547452
227832471,189835431
227832471,192721770
227832471,195010718
227832471,167363012
227832471,193843210
227832471,188380079
227832471,189140862
227832471,188334280
227832471,197955999
227832471,5048026
227832471,81738522
227832471,80388742
227832471,107074262
227832471,180722412
227832471,179814582
227832471,59313302
227832471,55029192
227832471,135113782
227832471,13457574
227832471,197486112
227832471,197676420
227832471,155257782
227832471,69568352
227832471,5900662
227832471,189908483
227832471,12691710
227832471,79691092
227832471,737103
227832471,120567802
227832471,188376472
227832471,189739325
227832471,197682041
227832471,8382031
227832471,197730251
227832471,197722336
227832471,8539046
227832471,10878002
227832471,182532772
227832471,197681130
227832471,190027588
227832471,76842942
227832471,196687395
227832471,126249582
227832471,120681332
227832471,184724679
227331789,79288822
227331789,192717661
227331789,195523365
227331789,187382556
227331789,196734357
227331789,5175848
227331789,187375944
227331789,182753398
227331789,952469
227331789,191000338
227331789,196852449
227331789,192530284
227331789,188376854
227331789,85547452
227331789,192721770
227331789,4169858
227331789,164116222
227331789,193843210
227331789,188380079
227331789,192772467
227331789,81738522
227331789,196731155
227331789,107074262
227331789,184196021
227331789,196732211
227331789,59313302
227331789,175870672
227331789,173556522
227331789,196741335
227331789,188709958
227331789,107064182
227331789,12691710
227331789,737103
227331789,4243122
227331789,120567802
227331789,188376472
227331789,8382031
227331789,192852943
227331789,156721042
227331789,100449852
227331789,196732721
227331789,182532772
227331789,190027588
227331789,76842942
227331789,126249582
227331789,120681332
225429959,126249582
226487136,10682650
226487136,195326795
226487136,5175848
226487136,185173098
226487136,182753398
226487136,191000338
226487136,192530284
226487136,192862028
226487136,9754635
226487136,85547452
226487136,189835431
226487136,195010718
226487136,4169858
226487136,193843210
226487136,64730712
226487136,192772467
226487136,81738522
226487136,55029192
226487136,135113782
226487136,134794692
226487136,188709958
226487136,12691710
226487136,737103
226487136,120567802
226487136,188376472
226487136,157565612
226487136,192852943
226487136,156721042
226487136,11822995
226487136,185139782
226487136,182532772
226487136,188476077
226487136,190003462
226487136,76842942
226487136,126249582
226487136,193428241
226487136,184724679
kkgctnywnbgc,110268622
kkgctnywnbgc,10740348
kkgctnywnbgc,193696306
kkgctnywnbgc,235362364
kkgctnywnbgc,194544967
kkgctnywnbgc,158884172
kkgctnywnbgc,6739945
kkgctnywnbgc,10053835
kkgctnywnbwb,110268622
kkgctnywnbwb,10740348
kkgctnywnbwb,193696306
kkgctnywnbwb,194544967
kkgctnywnbwb,6739945
kkgctnywnbnb,110268622
kkgctnywnbnb,10740348
kkgctnywnbnb,193696306
kkgctnywnbnb,205233254
kkgctnywnbnb,194544967
kkgctnywnbnb,6739945
kkgctnywnbfb,110268622
kkgctnywnbfb,10740348
kkgctnywnbfb,193696306
kkgctnywnbfb,194544967
kkgctnywnbfb,6739945
kkgctnywmbjc,10740348
kkgctnywmbjc,193696306
kkgctnywmbjc,194544967
kkgctnywmbjc,6739945
kkgctnywmbzb,10740348
kkgctnywmbzb,193696306
kkgctnywmbzb,194544967
kkgctnywmbzb,6739945
242626654,10740348
242626654,182574366
242626654,10053835
hpwrrnywmbkb,10740348
hpwrrnywmbkb,193696306
hpwrrnywmbkb,68233302
hpwrrnywmbkb,194544967
hpwrrnywmbkb,6739945
hsxwtmywlbpc,10740348
hsxwtmywlbpc,193696306
hsxwtmywlbpc,194544967
hsxwtmywlbpc,6739945
hsxwtmywlbpc,39805292
hsxwtmywlbpc,81924252
241135845,10740348
241135845,194544967
241135845,39805292
241135845,10053835
hsxwtmywlbgc,10740348
hsxwtmywlbgc,193696306
hsxwtmywlbgc,194544967
hsxwtmywlbgc,6739945
hsxwtmywlbgc,115127942
hsxwtmywlbgc,234577232
hsxwtmywlbgc,233755635
hsxwtmywlbwb,10740348
hsxwtmywlbwb,193696306
hsxwtmywlbwb,194544967
hsxwtmywlbwb,6739945
hsxwtmywlbwb,10053835
hsxwtmywlbnb,10740348
hsxwtmywlbnb,193696306
hsxwtmywlbnb,194544967
hsxwtmywlbnb,6739945
hsxwtmywlbfb,10740348
hsxwtmywlbfb,193696306
hsxwtmywlbfb,194544967
hsxwtmywlbfb,6739945
hsxwtmywlbfb,39805292
hsxwtmywkbkc,10740348
hsxwtmywkbkc,193696306
hsxwtmywkbkc,194544967
hsxwtmywkbkc,6739945
hsxwtmywkbkc,39805292
hsxwtmywkbbc,10740348
hsxwtmywkbbc,193696306
hsxwtmywkbbc,194544967
hsxwtmywkbbc,6739945
hsxwtmywkbrb,10740348
hsxwtmywkbrb,193696306
hsxwtmywkbrb,194544967
hsxwtmywkbrb,6739945
240653302,193696306
240653302,227414637
240653302,194544967
240653302,10053835
hsxwtmywkbjb,10740348
hsxwtmywkbjb,193696306
hsxwtmywkbjb,194544967
hsxwtmywkbjb,6739945
hsxwtmywkbjb,10053835
hsxwtmywjbmc,110268622
hsxwtmywjbmc,10740348
hsxwtmywjbmc,193696306
hsxwtmywjbmc,194544967
hsxwtmywjbmc,6739945
hsxwtmywjbmc,39805292
hsxwtmywjbmc,10053835
hsxwtmywjbdc,110268622
hsxwtmywjbdc,10740348
hsxwtmywjbdc,166372902
hsxwtmywjbdc,193696306
hsxwtmywjbdc,194544967
hsxwtmywjbdc,6739945
hsxwtmywjbdc,10053835
hsxwtmywjbtb,110268622
hsxwtmywjbtb,10740348
hsxwtmywjbtb,193696306
hsxwtmywjbtb,227414637
hsxwtmywjbtb,194544967
hsxwtmywjbtb,6739945
hsxwtmywjbtb,39805292
hsxwtmywjblb,110268622
hsxwtmywjblb,10740348
hsxwtmywjblb,193696306
hsxwtmywjblb,10045708
hsxwtmywjblb,194544967
hsxwtmywjblb,6739945
hsxwtmywjblb,10053835
240390344,224954611
240390344,194544967
240390344,39805292
240390344,10053835
hsxwtmywjbcb,110268622
hsxwtmywjbcb,10740348
hsxwtmywjbcb,193696306
hsxwtmywjbcb,227370891
hsxwtmywjbcb,194544967
hsxwtmywjbcb,6739945
hsxwtmywjbcb,39805292
hsxwtmywjbcb,10053835
hsxwtmywhbhc,110268622
hsxwtmywhbhc,10740348
hsxwtmywhbhc,224954611
hsxwtmywhbhc,193696306
hsxwtmywhbhc,14344754
hsxwtmywhbhc,194544967
hsxwtmywhbhc,6739945
hsxwtmywhbhc,227442993
hsxwtmywhbhc,39805292
hsxwtmywhbhc,10053835
hsxwtmywhbxb,110268622
hsxwtmywhbxb,10740348
hsxwtmywhbxb,193696306
hsxwtmywhbxb,194544967
hsxwtmywhbxb,6739945
hsxwtmywhbxb,227442993
hsxwtmywhbxb,10053835
239272502,10740348
239272502,194544967
239272502,6739945
239272502,225536675
239272502,39805292
239272502,10053835
239272502,226049432
hsxwtmywhbpb,110268622
hsxwtmywhbpb,10740348
hsxwtmywhbpb,193696306
hsxwtmywhbpb,194544967
hsxwtmywhbpb,6739945
hsxwtmywhbpb,39805292
hsxwtmywhbpb,10053835
hsxwtmywhbgb,110268622
hsxwtmywhbgb,10740348
hsxwtmywhbgb,193696306
hsxwtmywhbgb,194544967
hsxwtmywhbgb,6739945
hsxwtmywhbgb,10053835
hsxwtmywgbkc,110268622
hsxwtmywgbkc,10740348
hsxwtmywgbkc,193696306
hsxwtmywgbkc,194544967
hsxwtmywgbkc,6739945
hsxwtmywgbkc,39805292
hsxwtmywgbkc,10053835
239327853,10740348
239327853,194544967
239327853,190147610
239327853,39805292
239327853,10053835
hsxwtmywgbbc,110268622
hsxwtmywgbbc,10740348
hsxwtmywgbbc,193696306
hsxwtmywgbbc,194544967
hsxwtmywgbbc,6739945
hsxwtmywgbbc,10053835
238674187,110268622
238674187,10740348
238674187,193696306
238674187,218520233
238674187,14344754
238674187,194544967
238674187,6739945
238674187,225536675
238674187,10053835
hsxwtmywgbrb,110268622
hsxwtmywgbrb,10740348
hsxwtmywgbrb,193696306
hsxwtmywgbrb,194544967
hsxwtmywgbrb,6739945
hsxwtmywgbrb,225231768
hsxwtmywgbrb,10053835
hsxwtmywgbjb,110268622
hsxwtmywgbjb,10740348
hsxwtmywgbjb,193696306
hsxwtmywgbjb,224336417
hsxwtmywgbjb,194544967
hsxwtmywgbjb,6739945
hsxwtmywgbjb,10053835
khvgtmywfbfc,110268622
khvgtmywfbfc,10740348
khvgtmywfbfc,193696306
khvgtmywfbfc,86450882
khvgtmywfbfc,194544967
khvgtmywfbfc,6739945
khvgtmywfbfc,202841783
khvgtmywfbfc,39805292
khvgtmywfbfc,10053835
hhdsrmywfbvb,110268622
hhdsrmywfbvb,10740348
hhdsrmywfbvb,193696306
hhdsrmywfbvb,194544967
hhdsrmywfbvb,6739945
hhdsrmywfbvb,10053835
237923434,110268622
237923434,60642752
237923434,194544967
237923434,203457314
237923434,39805292
237923434,10053835
237923434,81924252
hhdsrmywfbmb,110268622
hhdsrmywfbmb,10740348
hhdsrmywfbmb,193696306
hhdsrmywfbmb,194544967
hhdsrmywfbmb,6739945
hhdsrmywfbmb,10053835
hhdsrmywfbmb,217027080
nckfrmywfbdb,110268622
nckfrmywfbdb,10740348
nckfrmywfbdb,193696306
nckfrmywfbdb,194544967
nckfrmywfbdb,6739945
nckfrmywfbdb,10053835
cvsmgmywdbfc,110268622
cvsmgmywdbfc,10740348
cvsmgmywdbfc,193696306
cvsmgmywdbfc,194544967
cvsmgmywdbfc,6739945
cvsmgmywdbfc,39805292
cvsmgmywdbfc,10053835
cvsmgmywdbfc,217027080
cvsmgmywdbvb,10740348
cvsmgmywdbvb,193696306
cvsmgmywdbvb,194544967
cvsmgmywdbvb,6739945
cvsmgmywdbvb,10053835
cvsmgmywdbmb,10740348
cvsmgmywdbmb,193696306
cvsmgmywdbmb,194544967
cvsmgmywdbmb,6739945
cvsmgmywdbmb,217027080
cvsmgmywdbdb,10740348
cvsmgmywdbdb,193696306
cvsmgmywdbdb,194544967
cvsmgmywdbdb,6739945
cvsmgmywdbdb,10053835
cvsmgmywcbjc,10740348
cvsmgmywcbjc,218984425
cvsmgmywcbjc,193696306
cvsmgmywcbjc,194544967
cvsmgmywcbjc,6739945
cvsmgmywcbjc,13711768
cvsmgmywcbjc,10053835
cvsmgmywcbjc,11968728
cvsmgmywcbzb,10740348
cvsmgmywcbzb,193696306
cvsmgmywcbzb,194544967
cvsmgmywcbzb,6739945
cvsmgmywcbzb,10053835
cvsmgmywcbqb,10740348
cvsmgmywcbqb,193696306
cvsmgmywcbqb,194544967
cvsmgmywcbqb,6739945
cvsmgmywcbqb,10053835
mtsmgmywcbhb,218950406
mtsmgmywcbhb,10740348
mtsmgmywcbhb,193696306
mtsmgmywcbhb,216494258
mtsmgmywcbhb,194544967
mtsmgmywcbhb,6739945
mtsmgmywcbhb,10053835
235788301,216999681
235788301,39805292
235788301,10053835
ckkdgmyvqbtb,10740348
ckkdgmyvqbtb,193696306
ckkdgmyvqbtb,194544967
ckkdgmyvqbtb,6739945
ckkdgmyvqbtb,217332807
ckkdgmyvqbtb,10053835
ckkdgmyvqblb,10740348
ckkdgmyvqblb,193696306
ckkdgmyvqblb,194544967
ckkdgmyvqblb,6739945
ckkdgmyvqblb,10053835
ckkdgmyvqbcb,10740348
ckkdgmyvqbcb,193696306
ckkdgmyvqbcb,194544967
ckkdgmyvqbcb,6739945
ckkdgmyvqbcb,10053835
whhhdmyvpbgc,10740348
whhhdmyvpbgc,193696306
whhhdmyvpbgc,194544967
whhhdmyvpbgc,6739945
whhhdmyvpbgc,39805292
whhhdmyvpbwb,10740348
whhhdmyvpbwb,193696306
whhhdmyvpbwb,216494258
whhhdmyvpbwb,14344754
whhhdmyvpbwb,194544967
whhhdmyvpbwb,6739945
whhhdmyvpbwb,10053835
whhhdmyvpbnb,10740348
whhhdmyvpbnb,193696306
whhhdmyvpbnb,14344754
whhhdmyvpbnb,194544967
whhhdmyvpbnb,6739945
235130629,110268622
235130629,10740348
235130629,193696306
235130629,14344754
235130629,194544967
235130629,6739945
235130629,39805292
235130629,10053835
nvjxdmyvpbfb,10740348
nvjxdmyvpbfb,193696306
nvjxdmyvpbfb,14344754
nvjxdmyvpbfb,194544967
nvjxdmyvpbfb,6739945
nvjxdmyvpbfb,200790668
nvjxdmyvpbfb,10053835
zxnlxlyvnbkc,10740348
zxnlxlyvnbkc,193696306
zxnlxlyvnbkc,194544967
zxnlxlyvnbkc,6739945
zxnlxlyvnbkc,58252652
zxnlxlyvnbkc,10053835
zxnlxlyvnbbc,3466646
zxnlxlyvnbbc,10740348
zxnlxlyvnbbc,193696306
zxnlxlyvnbbc,194544967
zxnlxlyvnbbc,6739945
zxnlxlyvnbbc,10053835
zxnlxlyvnbrb,110268622
zxnlxlyvnbrb,10740348
zxnlxlyvnbrb,193696306
zxnlxlyvnbrb,211363204
zxnlxlyvnbrb,194544967
zxnlxlyvnbrb,6739945
zxnlxlyvnbrb,10053835
234258396,110268622
234258396,10740348
234258396,193696306
234258396,194544967
234258396,39805292
234258396,58252652
234258396,10053835
zxnlxlyvnbjb,10740348
zxnlxlyvnbjb,193696306
zxnlxlyvnbjb,14344754
zxnlxlyvnbjb,194544967
zxnlxlyvnbjb,6739945
zxnlxlyvnbjb,58252652
zxnlxlyvnbjb,10053835
lxnlxlyvmbmc,110268622
lxnlxlyvmbmc,10740348
lxnlxlyvmbmc,193696306
lxnlxlyvmbmc,211363204
lxnlxlyvmbmc,32671432
lxnlxlyvmbmc,14344754
lxnlxlyvmbmc,194544967
lxnlxlyvmbmc,6739945
lxnlxlyvmbmc,58252652
lxnlxlyvmbmc,10053835
lxnlxlyvmbdc,110268622
lxnlxlyvmbdc,10740348
lxnlxlyvmbdc,193696306
lxnlxlyvmbdc,14344754
lxnlxlyvmbdc,194544967
lxnlxlyvmbdc,6739945
lxnlxlyvmbdc,58252652
lxnlxlyvmbdc,10053835
dvpstlyvmbtb,110268622
dvpstlyvmbtb,10740348
dvpstlyvmbtb,193696306
dvpstlyvmbtb,200525163
dvpstlyvmbtb,211363204
dvpstlyvmbtb,14344754
dvpstlyvmbtb,194544967
dvpstlyvmbtb,6739945
dvpstlyvmbtb,212722637
dvpstlyvmbtb,190147610
dvpstlyvmbtb,10053835
233701018,193696306
233701018,200525163
233701018,10053835
dvpstlyvmblb,10740348
dvpstlyvmblb,193696306
dvpstlyvmblb,130988532
dvpstlyvmblb,194544967
dvpstlyvmblb,6739945
dvpstlyvmblb,190076793
dvpstlyvmbcb,10740348
dvpstlyvmbcb,193696306
dvpstlyvmbcb,208855609
dvpstlyvmbcb,194544967
dvpstlyvmbcb,6739945
dvpstlyvlbhc,10740348
dvpstlyvlbhc,193696306
dvpstlyvlbhc,194544967
dvpstlyvlbhc,6739945
232243590,10740348
232243590,193696306
232243590,194544967
232243590,158884172
232243590,6739945
232243590,39805292
dvpstlyvlbxb,10740348
dvpstlyvlbxb,193696306
dvpstlyvlbxb,194544967
dvpstlyvlbxb,6739945
dvpstlyvlbpb,10740348
dvpstlyvlbpb,193696306
dvpstlyvlbpb,194544967
dvpstlyvlbpb,6739945
dvpstlyvlbpb,39805292
dvpstlyvlbgb,10740348
dvpstlyvlbgb,193696306
dvpstlyvlbgb,194544967
dvpstlyvlbgb,6739945
dvpstlyvlbgb,39805292
dvpstlyvkblc,10740348
dvpstlyvkblc,193696306
dvpstlyvkblc,194544967
dvpstlyvkblc,158884172
dvpstlyvkblc,6739945
dvpstlyvkblc,39805292
dvpstlyvkblc,209216260
232395971,10740348
232395971,193696306
dvpstlyvjbnc,10740348
dvpstlyvjbnc,193696306
dvpstlyvjbnc,194544967
dvpstlyvjbnc,6739945
dvpstlyvjbfc,10740348
dvpstlyvjbfc,193696306
dvpstlyvjbfc,194544967
dvpstlyvjbfc,6739945
231759770,193696306
231759770,194544967
dvpstlyvjbvb,10740348
dvpstlyvjbvb,193696306
dvpstlyvjbvb,194544967
dvpstlyvjbvb,6739945
dvpstlyvjbmb,10740348
dvpstlyvjbmb,193696306
dvpstlyvjbmb,194544967
dvpstlyvjbmb,6739945
lhbpqlyvjbdb,10740348
lhbpqlyvjbdb,193696306
lhbpqlyvjbdb,194544967
lhbpqlyvjbdb,6739945
lhbpqlyvjbdb,206128652
lhbpqlyvjbdb,198449771
lhbpqlyvhbjc,10740348
lhbpqlyvhbjc,193696306
lhbpqlyvhbjc,32671432
lhbpqlyvhbjc,185874155
lhbpqlyvhbjc,194544967
lhbpqlyvhbjc,6739945
lhbpqlyvhbzb,10740348
lhbpqlyvhbzb,193696306
lhbpqlyvhbzb,194544967
lhbpqlyvhbzb,6739945
lhbpqlyvhbqb,10740348
lhbpqlyvhbqb,193696306
lhbpqlyvhbqb,194544967
lhbpqlyvhbqb,6739945
lhbpqlyvhbhb,10740348
lhbpqlyvhbhb,193696306
lhbpqlyvhbhb,194544967
lhbpqlyvhbhb,6739945
lhbpqlyvgblc,10740348
lhbpqlyvgblc,193696306
lhbpqlyvgblc,76942472
lhbpqlyvgblc,194544967
lhbpqlyvgblc,6739945
lhbpqlyvgbcc,10740348
lhbpqlyvgbcc,193696306
lhbpqlyvgbcc,194544967
lhbpqlyvgbcc,6739945
lhbpqlyvgbsb,10740348
lhbpqlyvgbsb,193696306
lhbpqlyvgbsb,194544967
lhbpqlyvgbsb,6739945
lhbpqlyvgbsb,201800343
229653819,155468302
229653819,10740348
229653819,194544967
229653819,6739945
229653819,53695782
229653819,190076793
229653819,200870271
lhbpqlyvgbkb,10740348
lhbpqlyvgbkb,193696306
lhbpqlyvgbkb,83066382
lhbpqlyvgbkb,194544967
lhbpqlyvgbkb,6739945
lhbpqlyvfbpc,198282464
lhbpqlyvfbpc,201946150
lhbpqlyvfbpc,10740348
lhbpqlyvfbpc,193696306
lhbpqlyvfbpc,194544967
lhbpqlyvfbpc,6739945
lhbpqlyvfbpc,199104094
lhbpqlyvfbpc,13711768
lhbpqlyvfbgc,10740348
lhbpqlyvfbgc,193696306
lhbpqlyvfbgc,194544967
lhbpqlyvfbgc,6739945
lhbpqlyvfbwb,10740348
lhbpqlyvfbwb,193696306
lhbpqlyvfbwb,194544967
lhbpqlyvfbwb,6739945
229481878,10740348
229481878,193696306
229481878,13848204
229481878,194544967
lhbpqlyvfbnb,10740348
lhbpqlyvfbnb,193696306
lhbpqlyvfbnb,194544967
lhbpqlyvfbnb,6739945
lhbpqlyvfbnb,53695782
lhbpqlyvfbnb,190076793
lhbpqlyvfbfb,10740348
lhbpqlyvfbfb,193696306
lhbpqlyvfbfb,185329067
lhbpqlyvfbfb,194544967
lhbpqlyvfbfb,6739945
lhbpqlyvfbfb,190076793
lhbpqlyvdbhc,10740348
lhbpqlyvdbhc,193696306
lhbpqlyvdbhc,194544967
lhbpqlyvdbhc,6739945
lhbpqlyvdbxb,10740348
lhbpqlyvdbxb,193696306
lhbpqlyvdbxb,194544967
lhbpqlyvdbxb,6739945
226223509,193696306
226223509,191976409
226223509,198291616
226223509,194544967
228729120,194544967
228729120,6739945
228432051,191976409
228432051,194544967
vrtsnlyvcblc,183178754
vrtsnlyvcblc,193696306
vrtsnlyvcblc,194544967
vrtsnlyvcblc,6739945
228061137,10740348
228061137,193696306
228061137,194544967
228061137,6739945
228061137,39805292
228061137,166082312
vrtsnlyvcbcc,194544967
vrtsnlyvcbsb,184658029
vrtsnlyvcbsb,194544967
vrtsnlyvcbsb,6739945
227506484,193696306
227506484,190076793
227506484,100099192
227505032,10740348
227505032,193696306
227505032,194544967
227505032,6739945
qkxqllytqbwb,10740348
qkxqllytqbwb,193696306
qkxqllytqbwb,194544967
227300693,10740348
227300693,195721443
227300693,6739945
227300693,39805292
qkxqllytqbnb,10740348
qkxqllytqbnb,193696306
qkxqllytqbnb,194544967
qkxqllytqbfb,10740348
qkxqllytqbfb,193696306
qkxqllytqbfb,194544967
qkxqllytqbfb,81095062
qkxqllytqbfb,6739945
qkxqllytpbzb,193696306
qkxqllytpbzb,194544967
zhxqllytpbzb,193696306
226712374,10740348
226712374,193696306
226712374,60642752
226712374,194544967
226223019,10740348
226223019,193696306
226223019,194544967
226223019,195153985
qkxqllytpbqb,10740348
qkxqllytpbqb,193696306
qkxqllytpbqb,194544967
zhxqllytpbqb,193696306
zhxqllytpbqb,53695782
qkxqllytpbhb,10740348
qkxqllytpbhb,193696306
qkxqllytpbhb,194544967
qkxqllytpbhb,190076793
qkxqllytpbhb,39805292
qkxqllytpbhb,36862352
zhxqllytpbhb,193696306
zhxqllytpbhb,190076793
242609382,220818378
242609382,59475472
241603409,220818378
241603409,231842539
240825289,229595517
240825289,220818378
240032350,102878332
240032350,229595517
240032350,220818378
240032350,225020136
240032350,100238442
240032350,227808163
240032350,223913920
240032350,171095192
240032350,228566477
240032350,145886642
240032350,14449075
240032350,102267292
240032350,183692269
240032350,194923584
240032350,229303178
nbmrtmywgbkc,224506741
nbmrtmywgbkc,217065683
nbmrtmywgbkc,192364686
nbmrtmywgbkc,224634572
nbmrtmywgbkc,224427541
nbmrtmywgbkc,100238442
nbmrtmywgbkc,225605620
nbmrtmywgbkc,10098017
nbmrtmywgbkc,225261819
nbmrtmywgbkc,11106970
nbmrtmywgbkc,226135246
nbmrtmywgbkc,223534859
nbmrtmywgbkc,226331718
nbmrtmywgbkc,218390569
nbmrtmywgbkc,220831181
nbmrtmywgbkc,90231142
nbmrtmywgbkc,145886642
nbmrtmywgbkc,214321618
nbmrtmywgbkc,224616703
nbmrtmywgbkc,134218092
nbmrtmywgbkc,221839574
238801743,220818378
238801743,145886642
238801743,203987562
238375058,7417787
238375058,81069462
238375058,162810822
238375058,67112612
238375058,13522107
237812659,13249301
237812659,81069462
237812659,209682120
237812659,137411322
237812659,106513552
237812659,71038612
237812659,13522107
237812659,11579085
237812659,13784936
237813847,13677114
237813847,81069462
237813847,133851042
237813847,12753254
237813847,13522107
48383722,133851042
48383722,3891728
48383722,67112612
48383722,137411322
48383722,209041802
48383722,12625605
48383722,13522107
48383722,13784936
231652119,3380276
231652119,67112612
231652119,12753254
231652119,206982417
231652119,13522107
231652037,3380276
231652037,13522107
228508802,13249301
228508802,190706861
228508802,81069462
228508802,133851042
228508802,3891728
228508802,67112612
228508802,199104094
228508802,137411322
228508802,8386
228508802,71038612
228508802,13522107
228508802,13784936
228508697,13249301
228508697,137411322
228508697,145614952
228508697,13522107
228508697,13784936
kbmmsmywnbdc,13133092
kbmmsmywnbdc,46330582
242660716,195337524
242660716,17028581
242660716,9895059
242660716,227442993
242660716,4389320
242660716,25507792
242660753,235689203
242660753,195337524
242660753,237822997
242660753,17028581
242660753,236824223
242660753,9895059
242660753,25507792
242660728,195337524
242660728,17028581
242660728,9895059
242660728,45952022
242660728,227442993
242660728,7642860
242660728,25507792
kbmmsmywnblb,46330582
kbmmsmywmbgc,236066631
kbmmsmywmbgc,46330582
243341802,233535972
